,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
5304,971,23,,2361,6000,Kecskemét,Katona József tér,1,,POINT (46.90624 19.69418),Katona József tér 1.,https://lny.io/mkb-web-kecskemet,Akadálymentesen megközelíthető ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (76) 504-050;,,,,,,,,,,,,,,1140,+36 76 504 050,k712@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.905407,19.6920373,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,2969227736,OSM_object_type.node,5,0,2022-06-28 11:17:59,"{'addr:housenumber': '1', 'bic': 'MKKBHUHB', 'contact:phone': '+36 76 504 050', 'addr:postcode': '6000', 'addr:street': 'Katona József tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-kecskemet', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k712@mkb.hu', 'wheelchair': 'yes', 'addr:city': 'Kecskemét', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (76) 504-050;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5305,975,23,,2467,6400,Kiskunhalas,Kossuth utca,3,,POINT (46.4289 19.48051),Kossuth u. 3.,https://lny.io/mkb-web-k81,Akadálymentesen megközelíthető fiók; Telefonszám: (77) 520-620;,,,,,,,,,,,,,,1141,+36 77 520 620,k81@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.4286197,19.4805993,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,3896772005,OSM_object_type.node,2,0,2022-06-28 11:17:59,"{'addr:housenumber': '3', 'bic': 'MKKBHUHB', 'contact:phone': '+36 77 520 620', 'addr:postcode': '6400', 'addr:street': 'Kossuth utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-k81', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k81@mkb.hu', 'addr:city': 'Kiskunhalas', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'name': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám: (77) 520-620;', 'air_conditioning': 'yes'}",,0,False
5306,1022,23,,2495,6500,Baja,Tóth Kálmán tér,1,,POINT (46.17898 18.9519),Bartók Béla u. 10.,https://lny.io/mkb-web-k94,Telefonszám: (79) 521 330,,,,,,,,,,,,,,1197,+36 79 521 330,k94@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.1788535,18.9517269,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,3199852988,OSM_object_type.node,5,0,2022-06-28 11:17:59,"{'addr:housenumber': '1', 'bic': 'MKKBHUHB', 'addr:postcode': '6500', 'addr:street': 'Tóth Kálmán tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'branch': 'Zrt', 'contact:website': 'https://lny.io/mkb-web-k94', 'ref:HU:company': '01 10 040952', 'amenity': 'bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'air_conditioning': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k94@mkb.hu', 'addr:city': 'Baja', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'name': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'contact:phone': '+36 79 521 330', 'description': 'Telefonszám: (79) 521 330', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,19.37722175,False
5307,1002,23,,2546,6720,Szeged,Kölcsey utca,8,,POINT (46.25163 20.1461),Kölcsey u. 8.,https://lny.io/mkb-web-szeged,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(62) 592-010;,,,,,,,,,,,,,,1144,+36 62 592 010,k632@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.2514391,20.1459945,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,5579991499,OSM_object_type.node,5,0,2022-08-12 21:29:54,"{'addr:housenumber': '8', 'bic': 'MKKBHUHB', 'contact:phone': '+36 62 592 010', 'addr:postcode': '6720', 'addr:street': 'Kölcsey utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-szeged', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k632@mkb.hu', 'addr:city': 'Szeged', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'name': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'opening_hours': 'Mo 08:00-17:00; Tu-Th 08:00-16:00; Fr 08:00-15:00; PH off', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(62) 592-010;', 'air_conditioning': 'yes'}",,0,False
5308,1011,23,,2596,6800,Hódmezővásárhely,Kossuth tér,2,,POINT (46.41426 20.31637),Kossuth tér 2.,https://lny.io/mkb-web-k79,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(62) 530-900;,,,,,,,,,,,,,,1145,+36 62 530 900,k792@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.4142526,20.3164209,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,1866146790,OSM_object_type.node,4,0,2022-06-28 11:17:59,"{'addr:housenumber': '2', 'bic': 'MKKBHUHB', 'contact:phone': '+36 62 530 900', 'addr:postcode': '6800', 'addr:street': 'Kossuth tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-k79', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k792@mkb.hu', 'wheelchair': 'yes', 'addr:city': 'Hódmezővásárhely', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(62) 530-900;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5309,981,23,,2639,7030,Paks,Dózsa György út,75,,POINT (46.62405 18.8583),Dózsa Gy. út 75.,https://lny.io/mkb-web-l86,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (75) 519-660;,,,,,,,,,,,,,,1179,+36 75 519 660,l86_aut@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.62405,18.8583,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129329,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '75', 'bic': 'MKKBHUHB', 'contact:phone': '+36 75 519 660', 'addr:postcode': '7030', 'addr:street': 'Dózsa György út', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-l86', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'l86_aut@mkb.hu', 'addr:city': 'Paks', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (75) 519-660;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5310,990,23,,2682,7100,Szekszárd,Garay tér,8,,POINT (46.34877 18.70104),Garay tér 8.,https://lny.io/mkb-web-k86,Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(74) 505-860;,,,,,,,,,,,,,,1146,+36 74 505 860,k862@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.3485854,18.7009012,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,2925699752,OSM_object_type.node,6,0,2022-06-28 11:17:59,"{'addr:housenumber': '8', 'bic': 'MKKBHUHB', 'contact:phone': '+36 74 505 860', 'addr:postcode': '7100', 'addr:street': 'Garay tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-k86', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k862@mkb.hu', 'wheelchair': 'yes', 'addr:city': 'Szekszárd', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(74) 505-860;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5311,999,23,,2835,7400,Kaposvár,Széchenyi tér,7,,POINT (46.35777 17.79461),Széchenyi tér 7.,https://lny.io/mkb-web-k75,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(82) 527-940;,,,,,,,,,,,,,,1147,+36 82 527 940,k752@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.3577106,17.7946283,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,2505349648,OSM_object_type.node,5,0,2022-06-28 11:17:59,"{'addr:housenumber': '7', 'bic': 'MKKBHUHB', 'contact:phone': '+36 82 527 940', 'addr:postcode': '7400', 'addr:street': 'Széchenyi tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-k75', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k752@mkb.hu', 'addr:city': 'Kaposvár', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'name': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(82) 527-940;', 'air_conditioning': 'yes'}",,0,False
5312,1004,23,,2966,7622,Pécs,Bajcsy-Zsilinszky utca,11,,POINT (46.07195 18.23179),Bajcsy-Zsilinszky utca 11.,https://lny.io/mkb-web-k60,"Árkád Pécs,; Bejárat a Nagy Lajos király útja felőli is.; Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (72) 522-240;",,,,,,,,,,,,,,1148,+36 72 522 240,k602@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,09:00:00,09:00:00,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; Sa-Su 9:00-17:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.07195,18.23179,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129328,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '11', 'bic': 'MKKBHUHB', 'contact:phone': '+36 72 522 240', 'addr:postcode': '7622', 'addr:street': 'Bajcsy-Zsilinszky utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-k60', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k602@mkb.hu', 'addr:city': 'Pécs', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Árkád Pécs,; Bejárat a Nagy Lajos király útja felőli is.; Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (72) 522-240;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; Sa-Su 9:00-17:00; PH off'}",,0,False
5313,1000,23,,3260,8000,Székesfehérvár,Zichy liget,12,,POINT (47.1981 18.4082),Zichy liget 12.,https://lny.io/mkb-web-szekesfehervar,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(22) 515-260;,,,,,,,,,,,,,,1149,+36 22 515 260,k692@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,47.1981,18.4082,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129327,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '12', 'bic': 'MKKBHUHB', 'contact:phone': '+36 22 515 260', 'addr:postcode': '8000', 'addr:street': 'Zichy liget', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-szekesfehervar', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k692@mkb.hu', 'addr:city': 'Székesfehérvár', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(22) 515-260;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
